longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,RAA_mean,R_REFL_mean,SZA_mean,VIQ_mean,VZA_mean
-97.9806471189,48.0021692059,0.079936,0.178932,565.027523,154.000000,1593.108108,2260.144144,2975.567568,1926.445455,0.500000,11580.436170,1034.981818,2743.437500,3147.500000,2088.656566
-97.8430660709,48.0021692059,0.157444,0.267669,557.924528,153.250000,1874.513761,2473.201835,3379.897196,2104.990826,1.000000,12300.522222,1039.650943,2722.083333,2181.000000,2124.946809
-97.7972057215,48.0021692059,0.181500,0.311920,538.605505,152.833333,1927.136364,2377.036364,3512.500000,2095.745455,0.500000,12318.728261,1005.158879,2722.000000,2146.500000,2117.112245
-97.7513453722,48.0021692059,0.184925,0.332412,520.339450,152.000000,1744.261261,2374.441441,3325.763636,1931.468468,0.000000,12304.431579,962.449541,2720.942857,2112.000000,2195.873786
-97.7054850229,48.0021692059,0.191451,0.352520,523.869159,155.500000,1655.899083,2544.500000,3179.174312,1886.681818,0.333333,12100.538462,971.522936,2716.218750,2135.000000,2294.175258
-97.1093004816,48.0021692059,0.151343,0.299218,533.990991,149.000000,1670.201835,2216.297297,3192.099099,1818.324324,,11871.637255,920.657658,2779.538462,5184.000000,931.845455
-97.0175797829,48.0021692059,0.112525,0.168894,499.287037,,1655.436364,2539.463636,3369.836364,1681.754545,,12521.645833,821.055046,2747.514286,,855.345455
-96.9717194336,48.0021692059,0.111711,0.176268,541.174312,,1436.247706,2867.908257,2966.314815,1614.146789,,12510.861702,875.490741,2746.212121,,884.651376
-96.6965573376,48.0021692059,0.100769,0.235410,513.275229,,1434.227273,2627.229358,3004.315315,1608.585586,,12490.166667,863.727273,2739.058824,,1057.684685
-96.6506969883,48.0021692059,0.211860,0.331777,525.226415,148.000000,1604.177570,2760.495327,3194.138889,1751.324074,,12505.785714,900.710280,2736.076923,2116.000000,1115.398148
-100.9615698253,47.9392874236,0.560935,0.690951,444.872727,,2828.688073,1985.045455,4782.709091,2547.759259,,12604.505155,902.400000,2671.885714,,1303.527273
-100.9157094760,47.9392874236,0.542968,0.657639,502.126126,150.000000,2444.481818,2342.145455,4143.729730,2469.759259,,12587.659574,1024.135135,2685.073171,4160.000000,1277.379630
-100.8239887773,47.9392874236,0.546787,0.675388,499.675926,152.500000,2467.154545,2269.236364,4190.918182,2477.120370,,12540.142857,1013.962963,2673.075000,,1305.798165
-100.7322680787,47.9392874236,0.532826,0.652835,480.445455,150.000000,2429.945946,2030.045045,4257.891892,2360.090909,,12557.901961,955.171171,2684.976744,4160.000000,1347.266055
-100.6864077294,47.9392874236,0.479205,0.656538,479.157407,157.000000,2403.363636,1928.090909,4227.045455,2329.818182,,12529.688679,944.192661,2706.355556,4979.200000,1138.790909
-100.6405473800,47.9392874236,0.434348,0.582224,532.136364,153.500000,2166.729730,2103.450450,3765.081081,2307.855856,,12466.896226,1044.000000,2734.219512,5525.333333,939.154545
-100.5488266814,47.9392874236,0.391017,0.522610,552.779817,154.000000,2137.376147,2409.697248,3651.614679,2383.277778,,11219.255556,1111.165138,2749.045455,4162.666667,1419.838095
-100.5029663320,47.9392874236,0.416735,0.570331,542.342342,151.142857,2082.441441,2377.162162,3621.783784,2314.990909,,9846.547368,1086.063063,2778.500000,4929.000000,1511.209524
-100.4112456334,47.9392874236,0.497975,0.581040,538.175926,156.142857,2130.873874,2287.563636,3705.018018,2303.854545,,11929.645833,1059.477477,2748.000000,6208.000000,971.611111
-100.3195249347,47.9392874236,0.526384,0.620878,525.555556,153.500000,2184.375000,2442.678571,3796.723214,2324.633929,,12462.218750,1046.378378,2697.954545,,1334.122642
-100.1819438867,47.9392874236,0.447423,0.578089,556.270270,157.000000,2125.153153,2268.558559,3656.765766,2347.585586,,12446.105263,1096.864865,2748.333333,3477.333333,915.449541
-100.1360835374,47.9392874236,0.515142,0.633114,506.036697,155.333333,2129.441441,1968.118182,3767.909910,2214.774775,,12277.525773,985.387387,2761.666667,4452.571429,876.809091
-100.0443628387,47.9392874236,0.530884,0.700413,452.324324,151.571429,2341.513514,1808.234234,4186.945946,2220.540541,,11399.907216,883.333333,2765.230769,4160.000000,1026.916667
-99.9526421401,47.9392874236,0.351307,0.475446,548.972222,157.000000,1875.495413,2394.752294,3356.577982,2186.532110,,12517.250000,1091.222222,2741.050000,,1045.058824
-99.9067817907,47.9392874236,0.311364,0.402999,557.036697,157.000000,1835.064220,2518.027273,3283.263636,2180.824074,,12513.382022,1103.073394,2714.212766,,1282.302083
-99.8150610921,47.9392874236,0.326847,0.399927,562.729730,155.600000,1973.801802,2576.855856,3447.155963,2269.181818,,12491.543478,1110.315315,2716.268293,,1390.125000
-99.7233403934,47.9392874236,0.438238,0.562571,592.336364,152.500000,2035.045045,2512.477477,3442.783784,2355.574074,,12472.452632,1151.409091,2746.781250,,1159.601852
-99.6774800441,47.9392874236,0.379219,0.476688,588.936364,153.500000,2071.127273,2362.636364,3507.427273,2354.018519,,12093.500000,1135.136364,2750.891892,4160.000000,1175.495327
-99.6316196948,47.9392874236,0.337371,0.402008,574.495413,155.333333,2108.890909,2389.781818,3591.745455,2345.581818,,12073.411111,1108.300000,2748.486486,4160.000000,1197.448598
-99.5398989961,47.9392874236,0.374528,0.466759,607.720721,157.000000,2014.603604,2557.405405,3398.747748,2350.531532,,12458.404494,1162.810811,2744.657143,,1256.245455
-99.4023179481,47.9392874236,0.360207,0.476174,543.222222,157.000000,2037.063636,2454.500000,3593.736364,2224.172727,,12477.877778,1049.327273,2702.175000,,1571.067961
-99.3564575988,47.9392874236,0.366875,0.466632,553.954955,157.000000,2010.288288,2464.603604,3543.540541,2224.504505,,12478.180851,1061.709091,2717.906977,2112.000000,1553.346154
-99.2647369001,47.9392874236,0.349119,0.433438,568.720721,157.000000,2016.693694,2403.366071,3530.160714,2232.401786,,12452.090909,1070.567568,2717.941176,,1561.962264
-99.1730162014,47.9392874236,0.305323,0.415072,580.752381,155.500000,1913.954128,2305.596330,3335.146789,2243.101852,,12426.613636,1124.027778,2717.976190,2112.000000,1611.952830
-99.1271558521,47.9392874236,0.328209,0.453574,513.810811,151.111111,1878.544643,2069.357143,3494.830357,2107.107143,,11259.688889,1020.171171,2757.853659,6208.000000,1798.901961
-99.0354351535,47.9392874236,0.516628,0.579237,457.450450,152.800000,2421.162162,1909.630631,4334.781818,2288.801802,,8954.629213,904.594595,2776.365854,4160.000000,1541.185185
-98.9895748041,47.9392874236,0.589385,0.614683,444.550459,153.333333,2552.945946,1745.171171,4568.423423,2292.990991,,8943.255319,853.378378,2764.711111,4160.000000,1495.500000
-98.9437144548,47.9392874236,0.515672,0.574970,461.943925,153.428571,2717.064220,1784.137615,4724.688073,2413.138889,,7207.969697,872.559633,2768.355556,,1404.416667
-98.8519937561,47.9392874236,0.416353,0.468030,374.583333,149.500000,2475.321429,1557.151786,4642.758929,2133.455357,,6098.349515,750.450450,2756.745098,4672.000000,1189.718182
-98.8061334068,47.9392874236,0.335641,0.379552,369.411215,148.000000,2163.027523,1503.418182,4352.245455,1916.790909,,4615.824074,733.412844,2759.795455,3904.000000,1062.800000
-98.7144127081,47.9392874236,0.195152,0.238620,465.342342,158.000000,1682.500000,1827.693694,3307.990991,1819.576577,,-58.235294,874.288288,2779.368421,4162.000000,791.669725
-98.6685523588,47.9392874236,0.173389,0.254938,460.700935,151.600000,1569.935185,1984.000000,3062.128440,1800.330275,,-1998.643564,901.577982,2783.022222,5650.714286,626.884615
-98.5768316602,47.9392874236,0.169409,0.268463,538.400000,151.000000,1716.531532,2275.531532,3134.090090,1998.445455,1.000000,-3315.361905,1010.531532,2799.020408,3145.125000,507.648148
-98.5309713108,47.9392874236,0.142397,0.270027,603.100917,152.000000,1738.227273,2503.836364,3051.990826,2115.154545,1.000000,-3761.428571,1112.781818,2796.145455,2806.166667,434.128440
-98.2558092148,47.9392874236,0.061840,0.086622,576.481481,154.000000,1395.909910,2493.873874,2699.864865,1809.681818,1.000000,10541.764706,1040.348624,2749.500000,2163.750000,1468.627273
-98.0723678175,47.9392874236,0.056805,0.074043,573.440367,151.142857,1399.284404,2242.581818,2669.654545,1843.309091,1.000000,11923.639175,1057.453704,2729.045455,3500.333333,1964.605769
-97.9806471189,47.9392874236,0.077005,0.161253,570.871560,152.000000,1590.135135,2217.873874,2946.711712,1964.576577,0.333333,11925.836957,1063.409091,2727.914286,3147.500000,2030.160000
-97.9347867695,47.9392874236,0.085505,0.162766,570.954128,153.166667,1559.432432,2243.990991,2901.729730,1945.459459,0.666667,11729.637363,1063.783784,2721.461538,3500.333333,2135.448980
-97.8430660709,47.9392874236,0.168951,0.238411,556.954128,152.666667,1839.409091,2300.827273,3312.816514,2095.527273,1.000000,12148.292135,1045.880734,2722.948718,2167.200000,2126.413043
-97.7972057215,47.9392874236,0.184307,0.320875,535.154545,152.000000,1984.472727,2354.445455,3573.880734,2138.118182,1.000000,12350.381443,1008.918182,2719.850000,2181.000000,2130.603960
-97.7054850229,47.9392874236,0.190033,0.352977,522.814815,157.000000,1610.200000,2505.261261,3129.163636,1846.900901,0.500000,12306.606742,963.846847,2706.206897,2146.500000,2318.326531
-97.2927418789,47.9392874236,0.251015,0.402717,552.163636,152.000000,1913.180180,2147.666667,3434.576577,2137.216216,1.000000,12222.882353,1045.763636,2745.872340,3500.333333,897.289720
-97.2468815296,47.9392874236,0.246565,0.363820,534.770642,156.000000,1884.339450,2238.800000,3464.900000,2052.154545,1.000000,12042.880000,995.862385,2758.277778,3170.500000,809.822430
-97.2010211802,47.9392874236,0.217645,0.373143,535.185185,152.000000,1840.853211,2293.381818,3428.527273,1989.311927,,11828.255102,972.245455,2764.111111,,893.091743
-97.1551608309,47.9392874236,0.213278,0.356418,535.788991,149.666667,1778.882883,2064.378378,3323.745455,1916.300000,,11279.979592,943.927928,2784.209302,6208.000000,1037.146789
-96.9717194336,47.9392874236,0.143696,0.246656,525.567568,149.666667,1828.585586,2625.927928,3529.945455,1827.189189,1.000000,12280.806122,862.336364,2745.055556,2181.000000,977.927273
-96.9258590843,47.9392874236,0.089779,0.238306,538.839286,,1554.214286,2875.357143,3142.263636,1674.936937,,12475.188119,871.810811,2738.714286,,932.008929
-96.8341383856,47.9392874236,0.027143,0.179081,570.212963,,1433.148148,3003.761468,2862.383178,1673.926606,,12511.505051,929.495327,2736.441176,,989.504587
-100.9157094760,47.8764056414,0.681341,0.764995,493.174312,152.500000,2437.880734,2106.981651,4181.545455,2441.256881,,12556.806818,1004.736364,2667.024390,,1354.296296
-100.8698491267,47.8764056414,0.595111,0.732483,494.611111,152.500000,2399.743119,2191.990826,4129.245455,2432.568807,,12548.402299,1012.550459,2666.243243,,1383.018519
-100.7781284280,47.8764056414,0.588619,0.803008,486.455357,155.000000,2541.848214,2099.126126,4321.767857,2482.336364,,12539.106383,986.342342,2660.314286,,1447.324324
-100.6864077294,47.8764056414,0.528311,0.679211,484.908257,154.666667,2483.627273,1932.660550,4299.618182,2410.990909,,12541.913462,965.827273,2692.551020,4672.000000,1198.118182
-100.5946870307,47.8764056414,0.439908,0.563067,540.555556,150.000000,2184.765766,2194.281818,3756.702703,2360.207207,,12512.050000,1075.245455,2728.583333,6208.000000,973.771429
-100.4571059827,47.8764056414,0.454796,0.554039,518.201835,152.666667,2216.558559,2310.218182,3841.477477,2347.545455,,11197.359223,1043.252252,2757.796296,4452.571429,1203.807339
-100.3653852840,47.8764056414,0.503516,0.569119,523.669725,155.000000,2122.765766,2309.290909,3746.666667,2269.207207,,12134.110000,1033.081081,2728.651163,5184.000000,1011.345794
-100.3195249347,47.8764056414,0.519833,0.575328,517.467890,155.250000,2233.315315,2322.464286,3894.651786,2321.405405,,12470.161616,1022.821429,2708.454545,2624.000000,1152.358491
-100.2278042360,47.8764056414,0.420926,0.556666,579.890909,157.000000,1972.845455,2614.900000,3399.844037,2320.963636,,12508.494737,1151.509091,2727.136364,6208.000000,1041.342857
-100.1360835374,47.8764056414,0.520305,0.674256,537.348624,157.000000,1938.200000,2254.660550,3465.963636,2193.654545,,12542.875000,1064.900000,2740.244444,4979.200000,950.472222
-100.0902231881,47.8764056414,0.536295,0.696926,485.083333,155.000000,2243.227273,2056.779817,4001.154545,2254.290909,,12140.315217,962.172727,2738.837209,4672.000000,1000.570093
-99.9985024894,47.8764056414,0.392997,0.538792,522.459459,155.714286,2040.819820,2348.225225,3643.756757,2210.000000,,12487.125000,1027.354545,2723.775000,,1170.437500
-99.9067817907,47.8764056414,0.255497,0.357978,570.763636,153.666667,1597.378378,2638.630631,2938.765766,2032.648148,,12076.318182,1107.109091,2715.000000,5696.000000,1253.060606
-99.8150610921,47.8764056414,0.309350,0.400111,584.302752,154.000000,1766.036364,2786.381818,3135.750000,2144.807339,,12259.933333,1122.572727,2718.585366,,1334.182692
-99.7233403934,47.8764056414,0.464442,0.537004,601.463636,148.000000,1999.801802,2546.171171,3373.531532,2350.971963,,12474.666667,1168.154545,2746.058824,,1165.853211
-99.6316196948,47.8764056414,0.404362,0.489363,553.554545,156.166667,2172.900901,2358.693694,3735.468468,2333.693694,,12142.635417,1067.234234,2730.650000,4160.000000,1254.842593
-99.5857593454,47.8764056414,0.381841,0.470985,574.009009,157.000000,2086.723214,2511.705357,3569.026786,2334.000000,,12506.021277,1110.414414,2727.837838,,1268.091743
-99.4940386468,47.8764056414,0.412625,0.528531,589.935780,157.000000,1980.500000,2602.431193,3387.541284,2305.112150,,12486.847826,1141.675926,2723.062500,4160.000000,1359.635514
-99.4481782974,47.8764056414,0.367768,0.495926,561.009091,157.000000,2049.663636,2592.596330,3556.336364,2291.138889,,12470.829545,1094.190909,2700.800000,,1511.880734
-99.3564575988,47.8764056414,0.385091,0.482180,552.000000,157.000000,2139.945946,2511.738739,3691.099099,2321.693694,,12461.395349,1070.763636,2718.900000,,1476.431373
-99.3105972494,47.8764056414,0.413324,0.503943,566.839286,157.000000,2135.901786,2511.714286,3661.312500,2325.464286,,12453.629213,1080.747748,2716.473684,,1513.500000
-99.2188765508,47.8764056414,0.407803,0.498722,546.935185,157.000000,2232.027273,2327.927273,3838.709091,2333.618182,,12423.883721,1042.669725,2705.833333,,1578.570093
-99.1730162014,47.8764056414,0.388417,0.482492,531.943396,155.714286,2207.467890,2167.394495,3834.330275,2314.027523,,12419.720930,1033.083333,2703.613636,,1699.740385
-99.0812955028,47.8764056414,0.475382,0.588727,545.081081,153.125000,2261.909910,2305.127273,3827.209091,2425.090090,,6605.505882,1083.409091,2806.061224,6208.000000,1872.568421
-99.0354351535,47.8764056414,0.523384,0.638796,515.036036,154.000000,2341.837838,2157.585586,4026.427273,2392.045045,,9001.370787,1021.306306,2782.695652,4160.000000,1699.567308
-98.9437144548,47.8764056414,0.537360,0.634879,506.694444,153.333333,2477.563636,1964.827273,4256.736364,2386.688073,,11919.870000,963.854545,2739.177778,,1611.256881
-98.8978541055,47.8764056414,0.569660,0.639804,507.166667,154.000000,2412.954128,2072.522936,4180.165138,2346.093458,,12058.393617,964.601852,2738.444444,,1650.146789
-98.8519937561,47.8764056414,0.519257,0.611090,461.168224,153.000000,2521.234234,1767.495495,4485.783784,2285.045455,,11101.608696,866.201835,2737.756757,4672.000000,1583.279279
-98.8061334068,47.8764056414,0.500213,0.572451,445.336449,151.500000,2428.216216,1515.072072,4444.576577,2153.099099,,9196.744898,812.563636,2740.550000,4160.000000,1483.027027
-98.7602730575,47.8764056414,0.412077,0.479820,470.363636,152.333333,2221.432432,1718.909910,4097.747748,2099.000000,,6189.466019,866.333333,2753.750000,3750.400000,1279.630631
-98.7144127081,47.8764056414,0.324449,0.363375,516.360360,153.333333,2169.450450,2038.846847,3856.423423,2229.545455,,916.509615,984.243243,2776.543478,6208.000000,836.000000
-98.6226920095,47.8764056414,0.261707,0.312039,549.577982,151.600000,2153.036036,2084.567568,3715.657658,2316.612613,,-650.190000,1054.747748,2787.608696,4842.666667,929.542056
-98.5309713108,47.8764056414,0.273597,0.369965,597.183486,150.000000,2204.045455,2391.027273,3627.275229,2434.909091,,-1875.828283,1128.845455,2799.732143,3477.333333,1001.219048
-98.4851109615,47.8764056414,0.259643,0.375080,520.236364,151.400000,1833.527273,1968.045455,3101.412844,2053.345455,1.000000,-3891.840000,974.354545,2818.090909,5788.200000,909.361905
-98.2558092148,47.8764056414,0.066107,0.110902,605.900000,154.000000,1537.315315,2611.315315,2806.594595,1981.500000,1.000000,10389.721154,1109.327273,2766.522727,2181.000000,629.145455
-98.1640885162,47.8764056414,-0.005111,0.050448,572.792453,152.000000,1410.372727,2166.436364,2696.800000,1839.590909,,12290.420000,1051.678899,2738.333333,4842.666667,1491.887850
-98.1182281668,47.8764056414,0.023525,0.052154,565.763636,151.142857,1435.639640,2197.369369,2750.549550,1832.315315,1.000000,12365.500000,1033.218182,2730.175000,3778.000000,1554.373832
-98.0265074682,47.8764056414,0.070934,0.160369,599.090909,152.333333,1533.090909,2263.627273,2799.127273,1996.745455,0.750000,11725.857143,1119.458716,2734.000000,2141.571429,1712.070000
-97.9806471189,47.8764056414,0.090074,0.210785,600.314815,152.250000,1601.718182,2336.436364,2899.045455,2047.709091,0.250000,12313.847826,1128.236364,2714.081633,2123.500000,1888.590000
-97.9347867695,47.8764056414,0.107662,0.205059,585.500000,152.500000,1592.409091,2334.100000,2911.281818,2027.918182,0.000000,12155.833333,1113.109091,2713.812500,2112.000000,1987.210000
-97.8889264202,47.8764056414,0.153993,0.193128,564.162162,152.800000,1622.936937,2285.693694,3002.648649,1991.783784,0.500000,11953.179775,1069.345455,2722.951220,2139.600000,1984.978261
-97.7972057215,47.8764056414,0.206922,0.310966,512.611111,157.000000,1850.763636,2457.690909,3457.554545,1997.281818,0.000000,12306.111111,962.490741,2698.387097,2112.000000,2291.666667
-100.9615698253,47.8135238591,0.655542,0.760214,485.345455,152.666667,2589.445455,1784.845455,4433.236364,2449.072727,,11965.443182,950.645455,2673.958333,,1362.915888
-100.9157094760,47.8135238591,0.661381,0.757092,455.435185,155.000000,2728.509259,1706.669725,4654.229358,2472.192661,,12560.000000,900.238532,2662.977273,,1345.925926
-100.8239887773,47.8135238591,0.550411,0.686095,435.306306,150.000000,2699.504505,1725.490909,4724.576577,2410.513514,,12583.568421,865.225225,2668.684211,4160.000000,1297.472727
-100.7322680787,47.8135238591,0.533550,0.680744,477.765766,150.000000,2573.144144,1950.765766,4394.054054,2459.306306,,12590.767677,957.218182,2660.648649,,1459.092593
-100.6864077294,47.8135238591,0.509023,0.639763,518.383929,150.000000,2326.312500,2109.423423,3991.116071,2407.651786,,12551.430000,1037.423423,2670.617021,,1374.190909
-100.5488266814,47.8135238591,0.539319,0.617456,478.218182,152.000000,2353.839286,2068.839286,4104.821429,2335.144144,,11282.606061,967.672727,2729.891304,4160.000000,1212.759259
-100.5029663320,47.8135238591,0.514412,0.605259,499.174312,147.833333,2146.518182,2038.372727,3801.336364,2234.825688,,9696.173469,992.814815,2772.622642,5526.000000,1306.814815
-100.4571059827,47.8135238591,0.517482,0.616005,526.314815,152.388889,2138.357798,2235.542056,3725.339450,2294.129630,,9662.686275,1043.240741,2788.576923,4453.142857,1318.273585
-100.3195249347,47.8135238591,0.513182,0.596304,490.027778,154.000000,2217.339450,1950.245455,3970.590909,2235.880734,,12527.550000,962.275229,2742.805556,4416.000000,852.212963
-100.2736645854,47.8135238591,0.454927,0.570186,519.666667,155.714286,2214.018182,2211.063063,3857.945946,2308.309091,,12521.734694,1020.654545,2732.097561,3750.400000,917.383178
-100.2278042360,47.8135238591,0.405388,0.548092,561.693694,157.000000,1925.375000,2560.508929,3371.369369,2244.223214,,12520.244681,1110.794643,2736.589744,3750.400000,928.342593
-100.0443628387,47.8135238591,0.419750,0.529859,543.880734,157.000000,2025.306306,2312.981818,3561.018018,2264.936364,,12463.268293,1080.568807,2713.888889,6208.000000,1119.373737
-99.9985024894,47.8135238591,0.371670,0.469240,564.752294,157.000000,1957.612613,2495.828829,3438.423423,2248.563636,,12466.247059,1102.550459,2712.714286,2112.000000,1182.360825
-99.9067817907,47.8135238591,0.301945,0.382623,570.045045,154.000000,1787.027027,2501.423423,3201.963964,2118.345455,,11041.785714,1087.172727,2741.260870,5696.000000,1135.801887
-99.8150610921,47.8135238591,0.265517,0.343006,602.518519,154.500000,1763.900000,2858.981818,3094.727273,2167.536364,,12316.924731,1143.990909,2734.309524,,1162.704762
-99.7692007427,47.8135238591,0.236011,0.320036,628.614679,157.000000,1687.837838,2964.750000,2927.044643,2182.598214,,12520.531250,1195.169643,2733.333333,,1163.409091
-99.6774800441,47.8135238591,0.324112,0.409099,587.477064,157.000000,1971.441441,2668.648649,3400.549550,2268.990909,,12513.450549,1122.459459,2720.888889,,1253.909091
-99.6316196948,47.8135238591,0.352814,0.400610,587.063636,157.000000,1881.142857,2648.741071,3292.616071,2207.303571,,12497.438202,1116.866071,2714.560976,,1299.403670
-99.5398989961,47.8135238591,0.390411,0.477998,594.293578,155.200000,1919.083333,2610.963636,3289.536364,2288.672727,,12475.775281,1159.490741,2727.390244,4160.000000,1315.180952
-99.4481782974,47.8135238591,0.367351,0.471437,552.027273,155.500000,1953.363636,2540.972477,3454.218182,2219.590909,,12450.641304,1082.545455,2693.075000,,1554.447619
-99.4023179481,47.8135238591,0.348107,0.445061,549.171171,157.000000,2011.279279,2504.536364,3529.450450,2260.558559,,12455.123596,1083.873874,2703.930233,,1499.019417
-99.3564575988,47.8135238591,0.379510,0.468136,535.446429,157.000000,2098.375000,2416.205357,3667.401786,2275.758929,,12458.647727,1051.705357,2704.486486,6208.000000,1501.881188
-99.2647369001,47.8135238591,0.442346,0.516519,537.281818,157.000000,2208.549550,2375.180180,3799.171171,2334.351351,,12463.482353,1046.711712,2707.976190,4672.000000,1523.515152
-99.1730162014,47.8135238591,0.411979,0.488771,534.891892,157.000000,2216.990991,2267.639640,3824.135135,2359.072072,,11319.685393,1058.318182,2721.152174,6208.000000,1646.308411
-99.1271558521,47.8135238591,0.464774,0.588300,560.844037,154.166667,2283.422018,2326.740741,3806.688073,2479.944954,1.000000,6986.743590,1115.296296,2781.448980,4194.500000,1771.783505
-99.0812955028,47.8135238591,0.503440,0.633362,562.209091,153.333333,2454.309091,2345.495413,3981.627273,2586.863636,1.000000,3045.634146,1111.136364,2808.775862,2181.000000,1831.326087
-98.9895748041,47.8135238591,0.522104,0.649372,488.155963,153.142857,2497.144144,1950.648649,4292.675676,2409.864865,1.000000,10505.786517,960.100917,2748.923077,2181.000000,1619.371429
-98.9437144548,47.8135238591,0.501633,0.632989,498.238532,152.000000,2554.563636,1991.684685,4353.558559,2446.315315,,12237.343750,964.119266,2727.800000,,1617.663636
-98.8519937561,47.8135238591,0.576001,0.701475,486.027027,153.200000,2514.818182,1791.171171,4361.414414,2339.518182,,10743.163043,911.436364,2745.722222,5388.800000,1688.663636
-98.7602730575,47.8135238591,0.479965,0.604382,480.636364,152.363636,2463.387387,1830.972973,4300.405405,2321.633028,,5385.198020,914.792793,2770.958333,4842.666667,1391.449541
-98.7144127081,47.8135238591,0.412397,0.488455,494.099099,152.444444,2454.801802,1955.315315,4240.630631,2374.880734,,2772.153061,956.254545,2774.211538,6208.000000,1173.216981
-98.6685523588,47.8135238591,0.419367,0.506454,520.351852,152.500000,2435.400000,1992.136364,4106.590909,2442.229358,,1499.473684,1016.807339,2781.931034,4842.666667,1321.548077
-98.6226920095,47.8135238591,0.423371,0.491060,548.431193,151.875000,2513.481818,1994.072072,4122.387387,2553.818182,,2435.500000,1064.315315,2789.120000,4452.571429,1536.711538
-98.5309713108,47.8135238591,0.423657,0.538891,553.495413,151.000000,2688.390909,2228.609091,4273.836364,2676.227273,,-1925.500000,1069.045455,2823.982456,4160.000000,1780.961538
-98.4392506122,47.8135238591,0.376525,0.516359,576.926606,150.000000,2443.648649,2461.657658,3952.027027,2527.315315,,-1569.717172,1083.873874,2813.148148,4160.000000,1498.268519
-98.3933902628,47.8135238591,0.340061,0.482018,554.311927,152.500000,2290.387387,2295.162162,3840.549550,2356.381818,,3430.960396,1023.648649,2788.019608,5525.333333,1206.518519
-98.2099488655,47.8135238591,0.166573,0.260042,612.720721,,1768.576577,2547.234234,3058.369369,2159.990991,,12022.629630,1135.099099,2754.472222,5525.333333,436.234234
-98.1640885162,47.8135238591,0.121039,0.228938,620.245455,,1701.513514,2474.342342,2957.630631,2139.081081,,12130.324074,1152.418182,2750.941176,4672.000000,688.936937
-98.1182281668,47.8135238591,0.096819,0.145050,621.163636,151.500000,1655.639640,2415.454545,2915.306306,2110.036036,1.000000,11403.028846,1154.311927,2745.378378,2158.000000,906.433962
-98.0265074682,47.8135238591,0.066294,0.154894,607.638889,152.571429,1572.574074,2222.486239,2840.486239,2036.715596,1.000000,11506.179775,1136.833333,2728.326087,2914.500000,1738.673469
-97.9806471189,47.8135238591,0.111324,0.207289,579.706422,153.750000,1555.403670,2227.181818,2884.309091,1965.681818,0.500000,12166.747368,1087.277778,2713.800000,3912.625000,1856.274510
-97.8889264202,47.8135238591,0.142167,0.144545,551.463636,152.500000,1516.486486,2435.657658,2900.216216,1883.657658,0.000000,12121.065934,1034.081818,2713.659091,2112.000000,2019.010417
-97.8430660709,47.8135238591,0.132616,0.166069,518.263636,154.500000,1533.153153,2486.863636,3031.081081,1796.639640,0.000000,12307.521277,956.174312,2697.210526,2112.000000,2228.470000
-97.7513453722,47.8135238591,0.164535,0.311357,532.887850,150.400000,1574.354545,2575.834862,3061.900000,1838.054545,0.000000,12290.122449,974.398148,2701.948718,2112.000000,2239.125000
-97.6137643242,47.8135238591,0.069589,0.171064,527.612613,150.800000,1415.612613,2435.018182,2883.633929,1706.261261,,11210.217822,942.063063,2729.035714,,3382.463918
-100.9157094760,47.7506420769,0.674880,0.830799,441.972727,,2895.630631,1593.531532,4907.828829,2518.198198,,12576.292929,857.522523,2665.341463,,1281.694444
-100.8698491267,47.7506420769,0.627844,0.763416,436.144144,150.000000,2855.945946,1555.946429,4889.062500,2471.285714,,12470.928571,844.125000,2696.425000,5184.000000,1009.579439
-100.7781284280,47.7506420769,0.497712,0.659256,468.211009,,2475.872727,1661.981818,4335.136364,2317.900000,,12520.470000,906.081818,2665.315789,6208.000000,1269.899083
-100.6864077294,47.7506420769,0.449390,0.562652,548.981982,157.000000,1981.072072,2163.585586,3484.162162,2241.180180,,12558.178218,1081.550459,2688.955556,4160.000000,1122.302752
-100.6405473800,47.7506420769,0.489522,0.529365,529.681818,157.000000,2160.618182,2124.972727,3763.018182,2300.100917,,12548.828283,1046.300000,2693.446809,4160.000000,1119.564815
-100.5488266814,47.7506420769,0.613345,0.655239,444.642857,152.000000,2602.375000,1697.589286,4550.162162,2355.571429,,11390.450980,869.318182,2724.377778,6208.000000,1258.431193
-100.4571059827,47.7506420769,0.536699,0.633144,513.917431,151.250000,2233.163636,2018.899083,3886.018182,2305.899083,,10145.460784,1009.504587,2765.547170,5389.600000,1345.796296
-100.4112456334,47.7506420769,0.507298,0.607548,525.387387,155.250000,2237.723214,2245.414414,3846.214286,2365.351351,,11830.509804,1048.473214,2711.200000,4160.000000,1265.323810
-100.3195249347,47.7506420769,0.501627,0.638194,481.055046,148.000000,2306.504587,1765.917431,4093.136364,2254.527273,,12479.386139,935.250000,2736.200000,6208.000000,894.574074
-100.1819438867,47.7506420769,0.404170,0.512779,558.145455,157.000000,1809.216216,2578.387387,3237.594595,2157.559633,,12441.727273,1105.090909,2704.186047,6208.000000,1213.327103
-100.0902231881,47.7506420769,0.398539,0.454094,549.163636,157.000000,2059.432432,2389.209091,3592.468468,2292.409091,,12467.988764,1085.972727,2704.095238,6208.000000,1193.377551
