fid,sif_mean_735,sif_mean_743,longitude,latitude,B_REFL_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ,VZA_mean,COMP_mean
12988,0.755152495,1.2059508022,-98.7602730575,44.9209618757,376.642857,3471.071429,1688.892857,5717.428571,2610.166667,,740.071429,-4377.111111,2503,,552.416667,
12989,0.9770374724,1.2789793185,-98.7144127081,44.9209618757,424.518519,2981.666667,1907.884615,5029.407407,2469.833333,,830.555556,-3671.653846,2473.222222,,674.478261,164.000000
12990,0.8786505858,1.0082278152,-98.6685523588,44.9209618757,432.851852,2976.111111,2025.037037,5040.555556,2504.181818,,843.703704,-4203.846154,2499.6,,489.560000,
12991,0.7925482512,1.1426702499,-98.6226920095,44.9209618757,482.730769,2760.444444,2306.407407,4612.888889,2420.125,,949.407407,-2866.846154,2436,,727.518519,164.000000
12992,0.3715092987,0.2688455945,-98.3933902628,44.9209618757,677,2050.444444,2993.592593,3284.777778,2485.4,,1277,-4142.434783,2488.428571,,448.518519,164.000000
12993,0.4366264548,0.718144007,-98.0723678175,44.9209618757,571.071429,2927.607143,2824.321429,4442.714286,2416,1,1093.392857,-3006.190476,2632.454545,,1674.565217,165.000000
12994,0.675773941,1.0509975851,-97.7054850229,44.9209618757,345.5,2236.714286,1198.035714,4174.375,1718.833333,,617.678571,8793.55,2529.933333,,688.148148,165.000000
12995,0.6366221592,0.7590816481,-97.2010211802,44.9209618757,399.518519,1646.892857,957.107143,3332.55,860.125,1,647.642857,12739.1875,2389.875,,1387.592593,164.333333
12996,0.7724075615,0.9650806308,-97.0634401322,44.9209618757,439.037037,3157.407407,2045.407407,5248.631579,2595.866667,,858.444444,13283.142857,2439.090909,,611.222222,
12997,1.021031864,1.6300316006,-97.0175797829,44.9209618757,389.928571,3676.678571,1855.25,6006.55,2875.894737,,773.642857,13220.071429,2437.8,,642.178571,
12998,0.9730114043,1.1463870853,-96.9717194336,44.9209618757,465.851852,3191.407407,2226.185185,4976.736842,2802.263158,,910.333333,13146.076923,2435.555556,,673.111111,
12999,0.9217188656,1.0508533567,-96.9258590843,44.9209618757,407.821429,3066.857143,1982.107143,4567.25,2647.684211,,788.321429,13089.6875,2434.083333,,704.214286,
13000,1.0053322117,1.56389908,-96.7424176869,44.9209618757,335.964286,3674.928571,1317.357143,6296.9375,2723.35,,651.142857,12892.933333,2427.454545,,828.750000,
13001,0.9242275655,1.3371533975,-96.6965573376,44.9209618757,382.5,3467.962963,1576.592593,6337,2684.052632,,741.407407,12884.2,2425.583333,,859.962963,
13002,0.7231481112,1.0354076177,-96.6048366389,44.9209618757,470.296296,2959.259259,2206.592593,4778.733333,2619.5,,918.777778,13111.75,2422.6,,921.592593,
13003,0.5059106967,1.0298030206,-96.5589762896,44.9209618757,460.535714,3277.321429,2081,5262,2869.583333,,895.535714,13201.133333,2420.777778,,951.964286,
13004,0.8279438814,1.2073433797,-96.5131159403,44.9209618757,490.148148,3265.296296,2248.481481,4591.875,2979.272727,,946.296296,10621.5,2439.636364,,994.407407,163.000000
13005,0.4265691617,0.6614578281,-96.467255591,44.9209618757,504.703704,2678.5,2210.25,4552.933333,2516.083333,,973.615385,13094.2,2418.230769,,1013.785714,
13006,0.505306297,1.0301563382,-96.4213952416,44.9209618757,519.846154,2747.230769,2368.923077,4912.454545,2559.782609,,986.153846,8339.363636,2465.363636,,1043.250000,
13007,0.1039407209,0.4899672762,-96.3755348923,44.9209618757,521.962963,2986.333333,2496.518519,5021.416667,2859.217391,,1039,-4269.615385,2538.625,,1177.851852,165.000000
13008,0.6279007975,0.9958363192,-96.329674543,44.9209618757,473.37037,3407.296296,1983.555556,5314.909091,2960.863636,,905.333333,-4328.384615,2536.625,,1147.740741,165.000000
13009,0.3117064834,0.8466650049,-96.2838141936,44.9209618757,610.714286,2483.25,2787.357143,4251,2723.583333,,1185.357143,-4280.642857,2528.692308,,1042.321429,165.000000
13010,0.3828028291,0.5243339166,-96.2379538443,44.9209618757,649.333333,2212.666667,3029.148148,3427.090909,2593.434783,,1248.888889,-4246.2,2517,,942.296296,
13011,0.4811932271,0.5207245474,-96.1462331456,44.9209618757,606,2442.259259,2990.259259,3913.083333,2579.541667,,1133.444444,-4154.333333,2513.2,,879.592593,
13012,-0.0791159666,0.23403013,-96.1003727963,44.9209618757,668.62963,2005.925926,3403.730769,3038.333333,2466.730769,,1259.333333,-4098.928571,2519.933333,,920.777778,165.000000
13013,0.3474996053,0.8048996497,-96.054512447,44.9209618757,610.777778,2333.785714,2947.962963,3266.75,2538.428571,,1147.785714,-4164.071429,2509.272727,,817.607143,
13014,-0.1897051156,0.1756740332,-95.3207468577,44.9209618757,433.178571,1574.071429,2559.107143,3650.333333,1592.892857,,779.148148,-3821.666667,2480.5,,318.178571,
13015,-0.1599551908,-0.0490311294,-95.2748865084,44.9209618757,492.592593,1575.296296,2820.074074,3314.333333,1691.074074,,859.740741,-3608,2478.2,,286.407407,
13016,0.1588256078,0.2779807684,-95.0455847617,44.9209618757,484.64,1824.576923,2797.5,3805.285714,1841,,862.615385,-4808.181818,2470,,128.076923,
13017,0.0411074557,0.0997377448,-94.8621433644,44.9209618757,458.821429,1854.821429,2717.535714,4118.916667,1769.285714,,795.464286,4806.333333,2462.785714,,28.166667,
13018,-0.1605594861,0.1225813124,-94.7704226657,44.9209618757,491.740741,1554.592593,2957.37037,3206.5,1664.384615,,849.518519,11038.357143,2459.363636,,76.500000,
13019,-0.2179384615,-0.0037720799,-94.7245623164,44.9209618757,496.107143,1768.25,2654.75,3777.166667,1820.964286,,875.607143,11308.1875,2457.454545,,104.035714,
13020,0.0927413,0.5716570616,-94.6787019671,44.9209618757,476.769231,1917.730769,2620.481481,3972.818182,1881.259259,,850.740741,11534.9375,2456.272727,,133.346154,
13021,0.0738665233,0.6471312381,-94.6328416177,44.9209618757,457.961538,1857.851852,2581.962963,3677.181818,1838.222222,,838.37037,11655.5,2454.230769,,163.111111,
13022,0.5831078887,0.8414236618,-94.5869812684,44.9209618757,459.555556,2499.888889,2581.925926,4870.916667,2268.444444,,863.888889,12223.333333,2452.769231,,191.962963,
13023,0.4860504782,0.8870404307,-94.2200984738,44.9209618757,416.392857,2972.821429,1955.178571,5500.75,2379.785714,,726,13056.0625,2439.714286,,442.214286,
13024,0.2482826084,0.6652640671,-94.1742381244,44.9209618757,406.307692,2912.961538,2312.230769,5285.533333,2391.423077,,761.26087,9112.111111,2476.416667,,737.846154,165.000000
13025,0.4132321551,0.7766599655,-94.1283777751,44.9209618757,445.535714,2697.071429,2471.714286,4601.125,2352.464286,,837.695652,12024.05,2482.9,,749.296296,165.000000
13026,0.6589273497,1.4079940736,-94.0825174258,44.9209618757,486.153846,2957.769231,2444.148148,4732.625,2566.666667,,888.782609,-201.529412,2515.4,,1214.625000,
13027,0.3323502541,0.8284444585,-94.0366570764,44.9209618757,477.538462,3345.074074,2333.888889,5203.4375,2856.740741,,894.956522,-2230.666667,2574.916667,,2206.185185,
13028,0.3031377256,0.7033837557,-93.9907967271,44.9209618757,467.071429,3465.178571,2332.357143,5351.294118,2907.321429,,870.75,-3068.4,2577.428571,,2053.520000,167.000000
13029,1.060257569,1.3442501519,-93.9449363778,44.9209618757,444.384615,3473.481481,2238.740741,5611.157895,2785.037037,,774.826087,2094.157895,2516.25,,1449.846154,169.500000
13030,0.5854595602,1.1445577979,-93.8990760284,44.9209618757,441.518519,3554.035714,2181.321429,5585.65,2894.357143,,801.458333,6735.894737,2504.533333,,1108.071429,163.000000
13031,0.7345057619,1.1502365925,-93.8532156791,44.9209618757,441.555556,3881.185185,2059.037037,5904.578947,3169.666667,,834.52381,2698.166667,2563.266667,,1569.807692,164.333333
13032,0.5857169172,0.8586693779,-93.7614949805,44.9209618757,376.892857,4675.392857,1537.75,6671.55,3517.178571,,698.05,-3971.611111,2637.3125,,2705.678571,170.500000
13033,0.983451793,1.4222749472,-93.7156346311,44.9209618757,296.423077,4675.384615,991.615385,7224.842105,3314.115385,,637.210526,-3986.75,2659.363636,,2812.440000,165.000000
13034,0.6936019758,0.9303067029,-93.6239139325,44.9209618757,196.555556,2822.444444,413.222222,6416.8,1746.666667,,287.421053,-3872.9375,2666.785714,,3135.076923,
13035,0.7937516769,1.3620314598,-93.5780535831,44.9209618757,211.777778,3142.555556,451.481481,7070.15,1911.259259,,352,-3882.6,2664.733333,,3110.481481,
13036,0.5336616188,0.8710722864,-93.5321932338,44.9209618757,208.071429,3966.821429,535.214286,7280.083333,2454.357143,,359.4,-869.090909,2611.230769,,3047.814815,
13037,1.2116038352,1.457793355,-93.4863328845,44.9209618757,304.153846,4972.074074,836.62963,7284,3294.851852,,480.789474,2427.714286,2539.181818,,2986.407407,161.000000
13038,0.9296125472,1.3772982943,-93.4404725351,44.9209618757,366.481481,5032.962963,922.153846,7193,3431.962963,,592.631579,-3139.35,2630.176471,,3138.555556,165.500000
13039,1.9776528279,2.3381869396,-93.3946121858,44.9209618757,471.535714,4300.678571,1112.857143,6167.041667,3182.25,,741.117647,-2467.363636,2575.25,,3206.321429,163.000000
13040,0.8128263056,0.9219001234,-93.3487518365,44.9209618757,444.518519,4362.037037,1080.148148,6334.043478,3135.444444,,604,-1560.52381,2609.733333,,2975.153846,161.000000
13041,0.8352398376,1.2641339997,-93.3028914871,44.9209618757,438.333333,3847.185185,994.740741,6220.434783,2756,,717.1875,-3942,2612.583333,,3065.888889,164.000000
13042,0.908552736,1.5389909297,-93.2570311378,44.9209618757,508.074074,3864.703704,1179.333333,5749.916667,2933.148148,,689.866667,-2943.666667,2607.545455,,3048.346154,
13043,0.3838224038,1.1130988747,-93.2111707885,44.9209618757,492.5,4020.035714,1161.142857,6054.458333,3021.535714,,805.5625,-1995.478261,2559.052632,,2985.666667,164.666667
13044,0.4171700605,1.0255079908,-93.1653104392,44.9209618757,461.481481,4345.185185,1103.407407,6204.304348,3176.333333,,680,-2689.541667,2586.5625,,3104.703704,164.000000
13045,0.9463762939,1.2220627964,-100.8698491267,44.8580800934,389,2869.709677,1083.933333,5275.28125,2255.8125,,697,-4234.88,2503.0625,,931.483871,
13046,0.5245318569,0.7951441923,-100.778128428,44.8580800934,466.129032,2884.806452,1441.6,4915.774194,2441.741935,,831.709677,-838.28,2547.714286,,1495.033333,171.500000
13047,0.7436977476,0.828588077,-100.5488266814,44.8580800934,357.133333,3220.677419,1156.83871,5673.677419,2452.903226,,663.612903,-2883.115385,2544.8,,1707.300000,166.000000
13048,1.1549358194,1.4386865993,-99.7692007427,44.8580800934,492.129032,2798.580645,1982.225806,4537.387097,2569.483871,,934,532.142857,2437.555556,,1773.838710,164.400000
13049,1.5107895255,1.8853383541,-99.3105972494,44.8580800934,389.419355,3545.064516,1676.903226,5750,2785.774194,,750.548387,-3102.275862,2501.266667,,1009.600000,164.000000
13050,0.8745619891,1.3437006399,-99.0812955028,44.8580800934,519.83871,2924.419355,2486.3,4553.741935,2756.935484,,1007.419355,-3702.884615,2490.642857,,860.161290,164.000000
13051,0.8620861433,1.23441609,-98.9437144548,44.8580800934,420.4375,3147.5,1919.375,5210.59375,2661.53125,,834.84375,-3717,2493.1875,,717.531250,166.000000
13052,1.0571148566,1.514740416,-98.8519937561,44.8580800934,352.033333,3291.612903,1559.16129,5650,2554.258065,,693.870968,-4211.5,2500.125,,601.838710,
13053,0.6868807971,0.9230481207,-98.8061334068,44.8580800934,394.193548,3033.225806,1785.935484,5203.233333,2503.483871,,777.548387,-4148.285714,2498.461538,,571.225806,
13054,0.8914347092,1.2033039828,-98.7144127081,44.8580800934,375.454545,3317.583333,1602.72,5377.516129,2458,,742.516129,-2748.75,2483.3125,,573.516129,166.000000
13055,0.9491596743,1.1657596678,-98.6226920095,44.8580800934,436.333333,2952.142857,1945.157895,5064.677419,2715.774194,,895.225806,-2871.0625,2473.2,,514.129032,166.000000
13056,0.37365181,0.5009554193,-98.3475299135,44.8580800934,616.894737,3021.25,2758.913043,4101.935484,2747.290323,,1151.548387,-2045,2442.625,,705.129032,163.750000
13057,0.3425986717,0.5187987188,-97.6596246735,44.8580800934,466.5,2266.066667,1739,4010.40625,1956.142857,,814.0625,9247.090909,2503.666667,,1021.531250,
13058,0.005507602,0.5601805896,-97.4303229269,44.8580800934,546.84,2114.466667,2621.966667,3498.482759,2119.592593,1,1022.964286,10182.076923,2476.833333,,889.133333,167.666667
13059,0.3893161068,0.3474386347,-97.3844625776,44.8580800934,518.62069,2081.75,2468.1875,3889.71875,2196.25,,968.40625,10408.678571,2443.888889,,918.031250,165.000000
13060,0.4633550085,0.7661234587,-97.2927418789,44.8580800934,488.571429,1991.444444,1872.419355,3399,1718.913043,,858.83871,13027.703704,2440.5,,471.709677,
13061,0.6085077205,0.7745009642,-97.1551608309,44.8580800934,511.16129,2132.684211,1809.290323,4016.935484,2335.565217,,878.580645,11841.615385,2458.916667,,981.400000,164.750000
13062,0.7466804561,1.08989329,-97.0634401322,44.8580800934,477.16129,3368.526316,2142.709677,4938.064516,2594.625,,904.903226,12492.48,2432.777778,,800.419355,165.000000
13063,0.9269015789,1.4603105068,-97.0175797829,44.8580800934,428.096774,3642.55,2219.709677,5304.16129,2701.086957,,832.290323,13060.793103,2431.1,,658.000000,
13064,0.5824454963,0.7559816986,-96.9258590843,44.8580800934,466.258065,2710.5,2389.612903,4789.290323,2728.478261,,887.366667,12938.555556,2428,,721.387097,
13065,0.869922484,1.0768171946,-96.8799987349,44.8580800934,421.3125,3182.1,2079.40625,5428.71875,2861.666667,,808.645161,12413.1,2447.9,,788.062500,
13066,1.1040964365,1.6575481653,-96.6965573376,44.8580800934,341.032258,3632.434783,1326.4,5990.709677,2614.5,,657.774194,12519.133333,2446.555556,,947.806452,165.000000
13067,0.7952735096,1.2907570481,-96.6506969883,44.8580800934,361.709677,3050,1280.677419,5620.967742,2667.736842,,642.709677,13116.592593,2418.222222,,906.064516,
13068,0.7225563824,1.242477715,-96.5589762896,44.8580800934,478.451613,2342.083333,2135.129032,4384.483871,2456.947368,,905.580645,13132.517241,2415.166667,,966.806452,
13069,1.2184922695,1.6266705138,-96.5131159403,44.8580800934,366.774194,3664.217391,1603.354839,5986.064516,2860.1,,722.032258,12493.888889,2424.5,,1001.096774,163.000000
13070,0.654504215,1.3021731496,-96.467255591,44.8580800934,368.8,3836.043478,1523.451613,6105.419355,2971.375,,726.16129,13104.62963,2412.2,,1027.387097,
13071,0.2666804735,0.6142563832,-96.4213952416,44.8580800934,498.9375,3010.916667,2198.5625,4788.1875,2822.75,,962.84375,4047.76,2491.5,,1046.500000,
13072,0.4555003966,1.0154674972,-96.329674543,44.8580800934,571.28125,2409.25,2674.53125,4028.4375,2464.875,,1121.28125,-3569.413793,2505.363636,,993.531250,161.000000
13073,0.4633943168,0.9909524984,-96.2838141936,44.8580800934,444.451613,3316.576923,1759.258065,5303.451613,2823.75,,849.419355,-4185.666667,2513.083333,,958.354839,
13074,0.5552477986,0.6438291967,-96.2379538443,44.8580800934,572.25,2433.071429,2877.28125,3964,2408.3125,,1094.71875,-4212,2511,,927.312500,
13075,0.0066274678,0.1282479682,-96.0086520976,44.8580800934,592.032258,1999.814815,3187.225806,3373.419355,2325.533333,,1148.741935,-4281.071429,2501.5,,773.483871,
13076,0.7909165323,0.8095374505,-95.641769303,44.8580800934,439.483871,3039.451613,2177.258065,5119.032258,2474.2,,871.677419,-3563.333333,2487.1,,671.774194,164.000000
13077,-0.068358442,0.2028929073,-95.229026159,44.8580800934,491.366667,1889.633333,2806.266667,3654.066667,1800.6,,885.766667,-4247.8,2471.6,,238.500000,
13078,0.117414169,-0.0845701918,-95.1373054604,44.8580800934,430.366667,1661.7,2704.433333,3548,1635.454545,,788,-3895.862069,2467.454545,,176.000000,
13079,-0.2330337167,-0.2421266939,-94.953864063,44.8580800934,506.34375,1590.1875,2957.59375,3223.15625,1778.333333,,883.375,-1392.5,2460.777778,,61.593750,
13080,0.1425750504,0.4923135936,-94.7704226657,44.8580800934,479.642857,1650.551724,2701.5,3383.7,1682.909091,,832.931034,12163.833333,2453.9,,86.066667,
13081,-0.1086198604,0.3501111283,-94.7245623164,44.8580800934,459.40625,1827.71875,2604.59375,3694.677419,1872.083333,,808.09375,12548.354839,2452.222222,,114.225806,
13082,0.1455646516,0.2136016292,-94.6787019671,44.8580800934,493.413793,1588.2,2737.833333,3193.925926,1579.363636,,859.4,12799.392857,2450.5,,143.833333,
13083,0.1087867841,0.2893706461,-94.6328416177,44.8580800934,488.0625,1830.375,2715.53125,3597.035714,1742.333333,,863.125,12907.516129,2448.5,,174.437500,
13084,0.3122918606,0.7258037627,-94.3576795217,44.8580800934,463.870968,2503.064516,2345.935484,4321.62963,2509,,834.709677,12860.451613,2438.7,,364.407407,
13085,0.2391244695,0.6248584958,-94.2200984738,44.8580800934,430.166667,3071.833333,2203.133333,5354.565217,2438.8,,793.5,12951.866667,2393.615385,,851.807692,164.000000
13086,0.4945466109,0.8524196073,-94.1742381244,44.8580800934,442.15625,2993.0625,2346.84375,5005.458333,2554.5625,,821.125,9272.53125,2461.125,,783.518519,
13087,0.4130477428,0.9957210809,-94.1283777751,44.8580800934,457.709677,2634.419355,2568.806452,4553.73913,2395.25,,858.548387,8638.774194,2483.363636,,830.851852,
13088,0.6696056009,1.1318928961,-94.0825174258,44.8580800934,468.516129,3139.225806,2552.225806,4804.304348,2975.5625,,885.774194,2524.73913,2489,,1369.590909,161.000000
13089,0.8422023416,1.1637392066,-94.0366570764,44.8580800934,426.90625,3722.125,2119.5,5485.958333,3174.25,,802.4375,-985.703704,2520.5,,1308.363636,163.000000
13090,0.6568353698,1.1402699649,-93.9907967271,44.8580800934,407.612903,3494.870968,2056.322581,5596.363636,2707.066667,,759.166667,-2108.96,2532.384615,,1341.888889,
13091,0.1872333586,0.6829507379,-93.8990760284,44.8580800934,421.633333,3634.612903,2116.419355,5658.130435,2954.266667,,793.032258,-2819.827586,2574.8,,1668.052632,168.666667
13092,0.6845857896,0.8720285535,-93.8532156791,44.8580800934,438.16129,3342.967742,2069.419355,5284.75,2793.052632,,825.193548,-4109.958333,2565.571429,,1754.055556,167.000000
13093,0.5227233782,1.2253463298,-93.7614949805,44.8580800934,308.633333,3719.266667,1035.133333,6428.578947,2197.263158,,538.366667,-3996.526316,2619.636364,,2546.000000,
13094,0.8104328165,1.3061629534,-93.7156346311,44.8580800934,323.25,4773.3125,1285.4375,6441.95,3441.8,,625.21875,-3882.133333,2666.785714,,3177.950000,
13095,0.6432131794,1.3687551527,-93.6697742818,44.8580800934,278.387097,4834.290323,859.931034,6846.842105,3289.5,,504.612903,-3900.142857,2664.888889,,3154.250000,165.000000
13096,0.7394083411,1.5349409938,-93.6239139325,44.8580800934,314.033333,4932.78125,939.15625,7082.7,3214.15,,549.375,-3900.275862,2663,,3128.937500,
13097,1.3849997818,1.4355117977,-93.5780535831,44.8580800934,369.967742,5050.064516,1052.806452,6534.684211,3632.789474,,641.366667,-3904.875,2660.111111,,3103.562500,
13098,1.0301886493,1.5124673347,-93.5321932338,44.8580800934,307.645161,4599.741935,826.064516,6717.105263,3009.833333,,517.483871,1442.607143,2573.625,,2982.500000,161.000000
13099,0.6243280187,0.9877467773,-93.4863328845,44.8580800934,325,4455.59375,902.15625,6598.75,2928.041667,,562.375,673.4,2520.666667,,2925.400000,165.000000
13100,0.7929618955,1.371596992,-93.4404725351,44.8580800934,399.806452,4197.258065,1030.774194,6169.7,3043.909091,,674.032258,-1796,2564.833333,,2976.000000,163.000000
13101,1.136275959,1.5710889578,-93.3946121858,44.8580800934,365.774194,4417.419355,895.903226,7170.0625,3026.130435,,598.633333,-1902.285714,2519.733333,,3402.142857,164.600000
13102,0.8414045423,1.3129331966,-93.3028914871,44.8580800934,518.612903,3563.387097,1172.548387,5557.3125,2734.173913,,807.096774,-916.692308,2480.266667,,3777.857143,163.200000
13103,0.3235791872,0.8954783231,-93.2570311378,44.8580800934,440.068966,3379.354839,1008.354839,6172.933333,2405.583333,,682.677419,6554.12,2374.090909,,4385.000000,165.750000
13104,0.3816093244,1.0348244309,-93.2111707885,44.8580800934,467.064516,2753.225806,936.387097,6037.733333,2207.043478,,733.870968,8864.275862,2301,,5859.333333,165.500000
13105,0.3820180607,0.9495431781,-93.1653104392,44.8580800934,420.375,3758,964.0625,5810.5,2817.041667,,674.09375,3254.478261,2539.363636,,3625.250000,167.000000
13106,0.8749990799,1.32612627,-93.1194500898,44.8580800934,425.83871,4353.354839,1054.548387,5513,3270.625,,691.666667,576.416667,2530.615385,,2864.000000,164.000000
13107,0.6954364441,1.1639944538,-93.0735897405,44.8580800934,412.032258,5032.419355,1037.225806,7098.8,3638,,679.451613,-3683.814815,2839.3,,,
13108,0.4618447535,1.0502240658,-100.0443628387,44.7951983112,426.074074,4081.592593,2027.518519,5939.111111,3338.185185,,851.851852,-3496.761905,2524.071429,,1470.000000,164.000000
13109,0.8250644786,1.0017997258,-99.9985024894,44.7951983112,665.535714,2655.25,3002.75,3993.214286,2901.178571,,1266.428571,-3094.428571,2502.714286,,1515.750000,164.000000
13110,1.4773953438,1.8453707337,-99.0354351535,44.7951983112,331.423077,3839.962963,1463.740741,6261.592593,2848.407407,,652.185185,-4174.125,2502.214286,,713.037037,
13111,0.5019486248,0.7047488913,-98.9895748041,44.7951983112,418.642857,3493.035714,1952.642857,5522.928571,2885.107143,,831.321429,-4126.814815,2500.5,,681.285714,
13112,1.0331614971,1.4451784372,-98.8978541055,44.7951983112,429,3053.666667,1920.142857,5056.857143,2634.75,,873.464286,-2386.428571,2449.75,,980.750000,164.000000
13113,0.5777852173,0.9379416491,-98.8061334068,44.7951983112,443.285714,2745.071429,1941.071429,4734.035714,2457.714286,,892.333333,-3636.571429,2477.4375,,680.785714,164.000000
13114,0.7457377066,0.8080749909,-98.7602730575,44.7951983112,528.192308,2700.16,2386.846154,4357.653846,2613.769231,,1029.807692,-2869.84,2463.923077,,677.692308,166.000000
13115,0.6670163358,0.7194293173,-98.7144127081,44.7951983112,478.321429,2502.321429,2042.464286,4402.607143,2361.071429,,925.071429,-4286,2489.571429,,494.214286,
13116,0.8413322667,1.106573378,-98.6226920095,44.7951983112,439.9,3009.037037,1890.35,5004,2622.769231,,844.4,-4368.259259,2486.071429,,430.074074,
13117,0.283208433,0.4187603529,-98.0265074682,44.7951983112,629.666667,2148.857143,2942.5,3502.071429,2482.857143,,1187.083333,-3034,2464,,209.130435,
13118,0.6505260915,1.107045576,-97.7054850229,44.7951983112,392.636364,2915.115385,1493.142857,5084.961538,2402.346154,,775.8,11002.846154,2484,,470.346154,
13119,0.4328166422,0.5266657942,-97.5679039749,44.7951983112,605.25,2249.964286,2381.5,3958.678571,2315.321429,,963.533333,12837.148148,2446.727273,,457.000000,164.000000
13120,0.2501895353,0.2968039326,-97.4761832762,44.7951983112,477.625,2200.44,2194,4064.75,2172.071429,,879.866667,11264.357143,2444,,699.357143,165.000000
13121,0.3150115974,0.5145210766,-97.4303229269,44.7951983112,495.75,2207.791667,2773,4109.285714,2085.678571,,794.866667,13118.642857,2442,,393.250000,
13122,0.229262746,0.6462820967,-97.3386022282,44.7951983112,409.75,2088.125,1783.75,3885.928571,2082.392857,,932.8,13246.107143,2438.375,,454.346154,
13123,0.1050379596,0.2785830562,-97.2927418789,44.7951983112,497.666667,2287.772727,2093.333333,3837.346154,2283.923077,,1002.529412,13176.583333,2436.125,,485.826087,
13124,0.6606223583,0.8909869194,-97.2010211802,44.7951983112,480.25,2948.26087,1989.75,4842.192308,2576.192308,,904.842105,12290.173913,2455.818182,,679.090909,165.000000
13125,0.5914067624,0.978567193,-97.1551608309,44.7951983112,416.5,2550.208333,1870.428571,4231.571429,2396.75,,1088.95,11681.153846,2477.272727,,844.666667,165.000000
13126,0.1952534394,0.5741142673,-97.1093004816,44.7951983112,545.75,1968.565217,2233,3428.555556,2270.666667,,1126.578947,12917.538462,2429.9,,612.157895,
13127,0.6162622571,0.7370887548,-97.0175797829,44.7951983112,512,2733.1,2814.6,4267.703704,2624.037037,,1039.304348,7985.592593,2494.133333,,1083.421053,164.500000
13128,0.6360990701,0.9508349802,-96.9717194336,44.7951983112,458.5,3106.45,2345,4852.892857,2861.607143,,961.73913,8846.357143,2449.5,,832.100000,165.000000
13129,0.7733834982,0.8001596928,-96.9258590843,44.7951983112,422.333333,3074.368421,2394.75,4823.962963,2824.961538,,1002.347826,12455.142857,2423.545455,,734.263158,163.000000
13130,0.6716113545,1.0004017889,-96.8799987349,44.7951983112,409.75,2781.25,2226.25,4800.857143,2650.285714,,930.791667,9231,2452.454545,,937.350000,163.000000
13131,0.8284792652,1.2699648837,-96.6965573376,44.7951983112,374.75,3449.263158,1480.5,5787.111111,2674.037037,,710.518519,13168.916667,2415,,886.937500,
13132,0.9746495783,1.5392316182,-96.6506969883,44.7951983112,373,4036.95,1356.375,6310.25,2905.571429,,653.703704,13118.36,2413.375,,919.500000,
13133,0.9479182214,1.3405187577,-96.5589762896,44.7951983112,363.444444,4172.3,1532.5,6472.178571,2816.535714,,597.035714,13024.846154,2410.125,,983.562500,
13134,1.1631631553,1.768283844,-96.5131159403,44.7951983112,353.25,3780.666667,1440.75,6063.666667,2812.851852,,684.666667,12974.652174,2408.666667,,1014.333333,
13135,0.8015478916,1.317285189,-96.467255591,44.7951983112,348.375,3825.0625,1369.625,6055.285714,3040.214286,,750.857143,12153.5,2426.166667,,1043.500000,
13136,0.6144536336,1.0463406642,-96.3755348923,44.7951983112,490.75,2891.0625,2241,4585.481481,2780.111111,,1030.037037,-3521.769231,2502.833333,,1016.933333,161.000000
13137,0.973925516,1.2086420208,-96.329674543,44.7951983112,460.75,2512.466667,2365,4373,2657,,1038.148148,-4239.538462,2510.166667,,981.125000,
13138,0.4456961779,0.8965049088,-96.2838141936,44.7951983112,506.285714,2390,2508.909091,4078.259259,2621.444444,,1099.333333,-4260.115385,2508.153846,,949.133333,
13139,0.3743717579,0.4572357472,-96.192093495,44.7951983112,587.166667,2737.5,2977.083333,4051.642857,2601.535714,,1096.285714,-4297.64,2504.416667,,886.000000,
13140,0.0252410443,0.2961372212,-95.9627917483,44.7951983112,565,1975.916667,3114.818182,3491.851852,2172.703704,,1050.518519,-4219.64,2495.181818,,729.454545,
13141,0.0682055285,0.3100765502,-95.916931399,44.7951983112,533.333333,2075.583333,2821.230769,3634.666667,2134.142857,,995.714286,-4166.555556,2493.538462,,698.583333,
13142,-0.3145796962,0.1867478788,-95.8710710497,44.7951983112,515.666667,1698.666667,2654.5,3537.111111,1927.962963,,921.925926,-4097.76,2491.363636,,667.727273,
13143,0.2716291908,0.4883954674,-95.8252107003,44.7951983112,509,1780.090909,2581.875,3860,2059,,902.481481,-4111.222222,2489.461538,,637.500000,
13144,-0.0943300694,0.1891629219,-95.779350351,44.7951983112,528.5,1789.416667,2563.066667,3688.62963,1952.37037,,898.555556,-4097.666667,2487.416667,,606.909091,
13145,-0.0043220632,0.4016813549,-95.6876296523,44.7951983112,425.4375,1557,2160.1875,3453.464286,1797.714286,,877.035714,-3580.518519,2472.071429,,930.000000,164.500000
13146,0.0263372317,0.0345059469,-95.641769303,44.7951983112,461.5,1567.125,2474.9375,3381.222222,1820.851852,,904.814815,-4237.777778,2482.214286,,511.416667,
13147,0.20342916,0.5639784299,-95.5959089537,44.7951983112,435.0625,1863.25,2275.473684,4196.857143,2364.535714,,954.892857,-3610.407407,2456,,874.500000,164.000000
13148,0.1824245453,0.4399035772,-95.1831658097,44.7951983112,434.173913,1529.375,2435.782609,4046.307692,1881.296296,,793.153846,538.074074,2436.4,,775.555556,164.000000
