longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ_mean,VZA_mean
-97.6137643242,49.0711595041,0.848490,1.261083,468.000000,161.000000,2530.714286,2433.254658,4519.006211,2221.385093,0.000000,828.856250,-4868.684211,2828.500000,2112.000000,788.391304
-97.5220436256,49.0711595041,0.891380,1.214355,465.012821,161.000000,2579.936306,2325.439490,4580.439490,2247.426752,0.000000,826.662420,-4829.846667,2825.791667,2112.000000,730.974522
-97.4761832762,49.0711595041,0.848079,1.224106,453.700000,161.000000,2448.968944,2344.136646,4482.652174,2138.186335,0.000000,804.956522,-4811.435065,2824.027778,2112.000000,702.291925
-97.4303229269,49.0711595041,0.771495,1.198788,460.556962,161.000000,2346.924528,2362.289308,4349.899371,2086.062893,0.000000,813.408805,-4804.616883,2822.575758,2112.000000,673.559748
-97.3844625776,49.0711595041,0.740098,1.150998,467.094340,161.000000,2294.383648,2394.320755,4273.496855,2064.955975,0.000000,822.635220,-4816.214286,2821.385714,2112.000000,644.333333
-97.2927418789,49.0711595041,0.644332,1.022363,484.394904,161.000000,2266.291139,2441.556962,4158.044304,2094.449367,0.000000,857.184713,-4837.039474,2818.680000,2112.000000,586.936709
-97.2468815296,49.0711595041,0.652406,1.111765,460.862500,161.000000,2343.546584,2253.838509,4312.832298,2113.652174,0.000000,830.453416,-4855.794872,2817.140845,2112.000000,558.534161
-97.2010211802,49.0711595041,0.690064,1.207779,442.759494,161.000000,2247.430380,2104.873418,4258.455696,2034.012658,0.000000,808.955414,-4871.298701,2816.058824,2112.000000,529.455696
-97.1093004816,49.0711595041,0.932231,1.526493,425.254777,162.000000,2444.012579,1893.791139,4539.635220,2115.415094,0.000000,776.745223,-4891.754839,2814.577465,2112.000000,483.333333
-97.0634401322,49.0711595041,0.971310,1.579376,400.203822,162.500000,2664.594937,1720.707006,4831.360759,2223.745223,0.000000,744.685897,-4849.740260,2821.044118,2112.000000,560.626582
-97.0175797829,49.0711595041,1.046013,1.607448,390.729560,162.500000,3040.043750,1671.256250,5202.962500,2474.823899,0.000000,745.503185,-4794.500000,2820.583333,2112.000000,612.125000
-96.9258590843,49.0711595041,1.043337,1.566309,406.037975,162.333333,3618.668750,1746.556962,5688.931250,2926.506250,0.000000,800.093750,-4692.445860,2828.521739,2112.000000,602.125000
-96.8799987349,49.0711595041,1.018111,1.551059,407.550000,161.666667,3784.262500,1709.477987,5790.643750,3058.018750,0.000000,808.093750,-4665.457516,2856.520548,2112.000000,1184.768750
-96.8341383856,49.0711595041,0.940360,1.390219,396.620253,161.285714,4041.905063,1607.681529,6040.683544,3193.696203,0.000000,781.753165,-4674.872483,2873.148649,2112.000000,1714.715190
-96.7882780363,49.0711595041,0.913102,1.430445,388.170886,161.222222,4117.618750,1488.443750,6146.675000,3212.593750,0.000000,761.625000,-4677.304054,2878.417722,2112.000000,1869.587500
-96.6506969883,49.0711595041,0.675661,1.087731,381.942308,162.000000,3717.402516,1402.723270,5856.534591,2939.234177,0.000000,762.454545,-4674.835616,2879.532468,2114.000000,1808.668790
-96.6048366389,49.0711595041,0.785944,1.164918,389.467949,162.250000,3507.754717,1404.601266,5651.937107,2819.632911,0.000000,777.980645,-4741.804196,2878.534247,2114.000000,1793.382166
-96.5589762896,49.0711595041,0.843567,1.176872,381.445860,162.000000,3598.100000,1357.816456,5774.812500,2833.867925,0.000000,751.257862,-4730.209790,2876.302326,2114.000000,1772.243750
-96.5131159403,49.0711595041,1.100232,1.484111,350.801282,161.500000,4051.286624,1250.564103,6309.865385,3011.788462,0.000000,674.496815,-4727.792857,2879.278481,2112.000000,1933.554140
-96.467255591,49.0711595041,1.077034,1.464940,339.592357,161.400000,4226.899371,1214.238994,6529.905063,3072.847134,0.000000,642.955975,-4548.328767,2874.141026,2112.000000,1883.874214
-96.3755348923,49.0711595041,0.932232,1.275027,355.955128,161.285714,3832.962025,1183.993671,6081.234177,2874.474684,0.000000,681.050633,-4144.654412,2868.686047,2112.000000,1735.367089
-96.329674543,49.0711595041,0.974108,1.298731,350.987261,162.000000,4027.478261,1145.993789,6252.627329,2981.981366,0.000000,666.037267,-4507.098592,2874.380952,3136.000000,1851.310559
-96.2838141936,49.0711595041,1.007037,1.293574,355.801282,162.500000,4188.632911,1187.854430,6377.341772,3095.759494,0.000000,670.702532,-4605.623188,2874.600000,3136.000000,1847.696203
-96.2379538443,49.0711595041,0.856259,1.166554,365.419355,163.000000,3847.356688,1209.329114,6044.664557,2916.108280,0.000000,697.240506,-4652.926471,2874.292683,3136.000000,1833.354430
-96.192093495,49.0711595041,0.879421,1.200501,355.772152,161.500000,3585.234177,1161.120253,5908.276730,2720.518987,0.000000,684.283019,-4409.514085,2869.592593,3136.000000,1775.767296
-96.1003727963,49.0711595041,1.080511,1.443382,296.436709,164.800000,4154.212500,997.525000,6753.250000,2866.025000,0.000000,548.710692,-4523.680556,2876.105263,2114.000000,1824.484277
-96.054512447,49.0711595041,1.109989,1.539982,295.134615,165.600000,4425.911392,1061.784810,6945.518987,3042.962025,0.000000,545.115385,-4646.041379,2878.087500,2114.000000,1872.847134
-96.0086520976,49.0711595041,1.079740,1.534781,330.222930,165.500000,4453.962025,1291.455696,6727.518987,3184.031847,0.000000,617.286624,-4637.457143,2880.026316,2114.000000,1868.698718
-95.9627917483,49.0711595041,1.073914,1.537854,331.108280,164.750000,4355.138365,1264.575000,6678.112500,3105.572327,0.500000,611.475000,-4734.000000,2895.247059,2146.500000,2039.341935
-95.916931399,49.0711595041,1.023647,1.463256,282.636364,164.090909,4540.573248,1026.012658,7116.797468,3054.158228,0.500000,509.006329,-3534.244755,2888.546512,2131.250000,2320.775510
-95.8252107003,49.0711595041,0.994538,1.481712,264.948718,163.636364,5035.202532,857.471338,7535.721519,3299.734177,0.750000,458.660256,-2947.768116,2894.988095,2153.714286,2694.476190
-95.779350351,49.0711595041,0.973972,1.422029,290.993590,165.000000,4917.363057,907.738854,7326.341772,3290.993671,0.750000,502.147436,-4319.567164,2933.611765,2168.800000,2882.782313
-95.4583279057,49.0711595041,0.932284,1.231150,229.058442,167.272727,4588.783439,752.090323,7529.707006,2905.286624,0.000000,402.070513,-297.958904,2761.861111,2626.500000,1604.260274
-95.4124675564,49.0711595041,0.838750,1.183049,205.878981,166.750000,4582.962264,629.677215,7757.716981,2804.276730,0.000000,346.658228,1719.743243,2739.492958,2858.181818,1949.520833
-95.366607207,49.0711595041,0.661158,0.976477,222.532051,167.411765,4214.012658,661.445860,7414.512658,2637.455696,0.500000,390.563291,2878.562963,2744.802817,3161.545455,2187.298507
-94.6328416177,49.0711595041,0.368767,0.609235,210.079137,166.181818,2329.927536,384.906475,3735.992806,1587.546763,1.125000,332.253623,-2496.796610,2828.675000,9153.136364,1416.140625
-94.1742381244,49.0711595041,0.753699,1.010385,248.947712,163.133333,3683.063291,590.821656,6729.607595,2308.917722,0.000000,377.230769,1733.204225,2824.272727,4417.000000,1850.788462
-94.0825174258,49.0711595041,0.673706,0.989320,230.955414,163.416667,4026.490566,593.331210,7350.075472,2463.012658,0.000000,360.700637,1265.571429,2815.613333,3869.142857,2759.986577
-94.0366570764,49.0711595041,0.631777,1.111170,238.090323,163.750000,4012.791139,577.515924,7390.132911,2442.006329,0.000000,360.044304,-266.742647,2831.342105,4347.636364,2850.860000
-93.9907967271,49.0711595041,0.544033,1.054733,251.753247,163.777778,4012.443038,580.114650,7317.905063,2449.886076,0.000000,366.528662,-1930.581560,2843.012048,4929.250000,2573.093333
-93.9449363778,49.0711595041,0.544901,0.977216,263.038462,163.916667,4007.753165,576.159236,7243.171975,2455.044304,0.000000,374.487179,-2467.223022,2857.337349,4915.368421,2493.552632
-93.8990760284,49.0711595041,0.522131,0.882465,276.580645,164.285714,4153.037975,601.490566,7259.892405,2567.427673,0.000000,393.924051,-2983.395522,2863.148148,4592.000000,2423.607843
-93.8532156791,49.0711595041,0.502845,0.891163,278.922581,163.250000,4373.445860,605.867089,7426.133758,2686.924528,0.000000,395.708861,-2467.178571,2854.558442,4980.000000,2481.448052
-93.8073553298,49.0711595041,0.461799,0.874316,253.167742,163.333333,4310.433121,556.358974,7580.573248,2601.658228,0.000000,358.076923,47.279720,2837.369231,5105.846154,2646.875000
-93.7614949805,49.0711595041,0.432650,0.886906,229.079470,162.750000,3866.794872,451.754839,7491.383117,2261.358974,0.000000,304.614379,3398.535211,2802.848485,5184.857143,2691.513699
-93.6697742818,49.0711595041,0.509321,0.947883,228.262821,163.333333,3905.691824,448.588608,7535.394904,2249.421384,0.000000,294.634615,3457.555556,2806.485714,4502.000000,2141.335484
-93.6239139325,49.0711595041,0.551139,1.036884,228.638158,163.333333,4146.345912,475.398734,7727.716981,2387.314465,0.000000,298.794872,2011.358621,2820.280000,4501.666667,1992.777070
-93.5780535831,49.0711595041,0.560503,1.009291,231.112583,163.333333,3830.791139,427.490446,7555.430380,2193.386076,0.000000,289.198718,1307.588652,2815.197368,5264.307692,2117.993631
-93.5321932338,49.0711595041,0.549198,1.004023,229.457516,163.333333,3624.649682,399.191083,7406.993631,2088.312102,0.000000,282.847134,-469.906475,2832.358974,5117.333333,2233.845161
-93.4863328845,49.0711595041,0.537278,0.881931,241.151899,162.750000,3758.333333,432.283019,7397.094340,2195.421384,0.000000,302.626582,-189.971831,2830.858974,5004.705882,2223.808917
-93.4404725351,49.0711595041,0.577144,0.882496,253.670968,162.166667,3753.716981,451.327044,7019.493671,2227.056604,0.000000,315.810127,-971.751825,2840.830986,5184.666667,2026.929936
-93.3946121858,49.0711595041,0.649891,0.876083,238.561290,162.625000,3683.841772,425.089172,7093.197452,2157.930380,0.000000,299.341772,198.610294,2795.958904,5579.692308,2368.331126
-93.3487518365,49.0711595041,0.653352,0.922624,215.620915,163.538462,3813.038217,414.658065,7364.455128,2206.133758,0.000000,281.748387,2218.000000,2769.200000,5039.238095,2867.537931
-93.3028914871,49.0711595041,0.634432,0.976772,204.480519,164.000000,4083.949045,458.148387,7842.942675,2367.401274,0.000000,287.967532,3325.723404,2757.720000,4551.619048,3200.541096
-93.2111707885,49.0711595041,0.561003,0.821922,167.112583,163.000000,3497.742138,382.529032,7862.358491,1984.044025,0.000000,244.607595,5702.262069,2739.370370,4162.400000,3860.489796
-93.1653104392,49.0711595041,0.571168,0.759616,142.926667,162.666667,3367.742138,345.083871,7951.616352,1870.465409,0.000000,218.871795,8725.381944,2672.117647,4367.200000,4361.258993
-93.1194500898,49.0711595041,0.599707,0.872579,128.951724,163.200000,3358.993631,322.329032,8062.677215,1836.620253,0.000000,198.279221,10168.204225,2639.627907,5072.888889,4705.621212
-93.0735897405,49.0711595041,0.596089,0.884208,110.858156,162.750000,3495.307692,306.806452,8234.140127,1887.070064,0.000000,180.230263,11396.425532,2604.771429,5443.000000,5116.921260
-100.8239887773,49.0082777219,0.918158,1.088182,498.205298,170.833333,2831.664474,2246.533333,4574.256579,2636.585526,0.500000,970.880795,9912.044444,2719.372881,2146.500000,1856.813793
-100.5488266814,49.0082777219,1.104054,1.264679,371.460000,163.500000,3640.158940,1487.960526,5926.410596,2814.059211,0.000000,723.907285,12281.591549,2689.339286,2112.000000,2169.138158
-100.4571059827,49.0082777219,1.264739,1.626786,240.281879,164.000000,4536.148649,803.100000,7367.413333,2964.740000,0.000000,448.918919,12380.531469,2681.142857,3477.333333,2207.600000
-100.365385284,49.0082777219,1.043979,1.417254,272.684211,164.000000,4024.450980,842.496732,6852.647059,2692.423841,0.000000,492.072368,12378.853147,2679.176471,5388.800000,2258.071895
-100.3195249347,49.0082777219,0.972346,1.380732,256.967105,164.000000,3846.117647,772.346405,6862.954248,2540.914474,0.000000,466.300654,12383.234483,2678.220000,4672.000000,2283.183007
-100.2736645854,49.0082777219,1.009640,1.390637,215.147651,164.000000,4055.980000,651.409396,7298.200000,2574.233333,0.000000,399.648649,12385.172414,2677.115385,4615.111111,2307.813333
-99.8150610921,49.0082777219,0.910703,1.189782,378.822368,165.600000,3812.210526,1829.913907,5931.914474,2988.198675,0.333333,748.039735,-3822.541353,2876.813333,2464.833333,2097.081633
-99.7233403934,49.0082777219,0.975176,1.326259,474.106667,168.000000,3147.720000,2180.073333,5009.826667,2736.053691,0.500000,902.000000,-278.820896,2831.716216,2632.625000,2173.671329
-99.5857593454,49.0082777219,0.698744,0.965097,522.264901,166.000000,2588.264901,2497.532895,4270.651316,2509.427632,0.333333,996.768212,-1914.654135,2872.194805,2191.166667,2333.095890
-99.2647369001,49.0082777219,0.610051,1.019921,566.560811,162.600000,2660.649007,2470.827815,4214.980132,2681.306667,0.857143,1088.874172,-4207.682540,2930.794872,2419.750000,2789.640288
-98.9895748041,49.0082777219,0.737419,1.066270,538.993289,161.666667,2425.933333,2839.806667,4067.260000,2449.673333,0.875000,1032.473333,-4666.192000,2916.282051,2393.222222,2374.843537
-98.3933902628,49.0082777219,0.981771,1.363901,501.275168,163.000000,2962.761589,2613.907285,4663.039735,2689.165563,0.000000,944.758389,-4563.962121,2943.518519,3137.000000,2978.913907
-98.3475299135,49.0082777219,1.122549,1.548244,487.224490,162.500000,3141.794702,2586.800000,4860.158940,2770.178808,0.000000,917.500000,-4580.846715,2937.037037,3137.000000,2851.311258
-98.2558092148,49.0082777219,1.089966,1.554970,460.933333,162.200000,3655.589404,2406.503311,5379.680000,3056.066225,0.000000,871.778523,-4665.090226,2908.320513,2114.000000,2360.927152
-98.2099488655,49.0082777219,1.146334,1.614484,446.926667,162.500000,3714.953642,2321.993377,5483.456954,3055.609272,0.000000,845.586667,-4738.084615,2884.716049,2114.000000,1861.240000
-98.1640885162,49.0082777219,1.211838,1.679381,428.960265,162.500000,3838.099338,2165.350993,5690.145695,3086.165563,0.000000,807.931973,-4809.564885,2864.594937,2114.000000,1445.006667
-98.1182281668,49.0082777219,1.151081,1.622786,405.766667,163.000000,3835.072848,1965.768212,5839.357616,3010.940397,0.000000,764.121622,-4877.167939,2846.554054,2114.000000,1156.046358
-98.0723678175,49.0082777219,0.934610,1.410211,378.586667,162.000000,3806.390728,1783.860927,5978.913907,2909.708609,0.000000,715.211921,-4901.393939,2838.082192,2112.000000,1071.940397
-98.0265074682,49.0082777219,0.897064,1.431203,396.927152,162.000000,3267.841060,1903.100000,5438.523179,2593.947020,0.000000,743.476821,-4903.649254,2836.897059,2112.000000,1043.026490
-97.9806471189,49.0082777219,0.716012,1.195875,441.947020,162.000000,2759.157895,2303.052980,4787.131579,2373.059603,0.000000,822.453947,-4895.183824,2835.637681,2112.000000,1014.348684
-97.8889264202,49.0082777219,0.608579,0.896821,469.114094,163.000000,2509.586667,2893.873333,4438.133333,2265.919463,0.000000,864.570470,-4872.404580,2834.211268,2114.000000,967.033333
-97.7972057215,49.0082777219,0.520776,0.886683,444.300000,161.000000,2450.822368,2795.552632,4487.888158,2133.000000,0.000000,794.615894,-4852.207692,2828.217391,2112.000000,888.263158
-97.7513453722,49.0082777219,0.580450,0.917991,443.263514,161.000000,2407.814570,2780.291391,4467.509934,2100.854305,0.000000,792.437086,-4841.875912,2827.179104,2112.000000,859.384106
-97.6596246735,49.0082777219,0.740658,1.088157,444.125000,162.333333,2585.754967,2340.861842,4656.677632,2220.476821,0.000000,799.278146,-4812.455782,2826.605634,2112.000000,825.993421
-97.6137643242,49.0082777219,0.792669,1.202210,446.119205,162.333333,2690.304636,2219.039474,4760.789474,2285.506579,0.000000,801.781457,-4814.483221,2825.545455,2112.000000,797.638158
-97.5679039749,49.0082777219,0.889992,1.253005,452.731544,162.000000,2656.758389,2230.873333,4712.620000,2270.453333,0.000000,809.208054,-4832.088435,2822.815385,2112.000000,756.980000
-97.4761832762,49.0082777219,0.970798,1.366175,449.453947,162.500000,2541.414474,2204.980132,4577.881579,2195.605263,0.000000,801.854305,-4752.863946,2815.878788,2112.000000,707.078947
-97.4303229269,49.0082777219,0.900951,1.358362,441.450331,162.666667,2536.388158,2127.503311,4608.407895,2172.894737,0.000000,787.164474,-4773.632653,2815.769231,2112.000000,690.394737
-97.3844625776,49.0082777219,0.810113,1.248161,437.684564,162.666667,2509.640000,2079.680000,4602.540000,2137.046667,0.000000,772.945946,-4785.806897,2814.641791,2112.000000,662.640000
-97.3386022282,49.0082777219,0.751511,1.201960,450.966887,162.666667,2390.046358,2180.748344,4429.112583,2081.986755,0.000000,788.959732,-4785.555556,2813.086957,2112.000000,633.476821
-97.2927418789,49.0082777219,0.672030,1.079455,470.718121,162.000000,2224.960265,2293.927152,4185.761589,2017.523179,0.000000,818.553333,-4881.894366,2814.388060,2112.000000,583.874172
-97.2010211802,49.0082777219,0.833266,1.244223,428.506667,162.333333,2404.593333,2016.646667,4542.300000,2074.246667,0.000000,771.697987,-4828.111111,2812.838235,2112.000000,538.446667
-97.1551608309,49.0082777219,0.870353,1.406612,423.240000,162.000000,2479.079470,2001.768212,4650.642384,2107.476821,0.000000,764.959732,-4797.432432,2813.063492,2112.000000,534.370861
-97.1093004816,49.0082777219,0.934201,1.536115,436.271523,162.333333,2419.046053,1983.225166,4521.782895,2102.473684,0.000000,788.657718,-4757.288591,2814.582090,2112.000000,579.065789
-97.0634401322,49.0082777219,0.952083,1.557112,424.284768,162.666667,2422.192053,1827.953333,4535.748344,2105.693333,0.000000,778.785235,-4721.687075,2819.911765,2112.000000,614.240000
-96.9717194336,49.0082777219,0.999087,1.490824,377.945946,162.600000,3210.748344,1587.463576,5409.006623,2583.569536,0.000000,739.852349,-4663.641379,2824.808824,2112.000000,727.176871
-96.9258590843,49.0082777219,1.003358,1.442434,397.702703,162.333333,3506.384106,1648.569536,5603.291391,2856.761589,0.000000,796.794702,-4660.020408,2832.086957,2112.000000,795.100671
-96.8799987349,49.0082777219,0.976894,1.419628,405.986667,162.333333,3684.403974,1636.980000,5698.940397,3012.430464,0.000000,818.708609,-4675.936170,2854.653333,2112.000000,1272.134228
-96.8341383856,49.0082777219,0.931789,1.422163,397.423841,161.250000,3841.907285,1562.693333,5870.549669,3078.072848,0.000000,793.728477,-4701.289855,2866.828947,2112.000000,1739.793333
-96.7424176869,49.0082777219,0.844424,1.354836,389.693333,161.454545,3766.686667,1453.139073,5859.635762,2998.529801,0.000000,778.020134,-4537.701493,2868.212500,2112.000000,1874.300000
-96.6965573376,49.0082777219,0.729968,1.230484,373.108108,161.333333,3829.107383,1391.886667,5985.720000,2995.400000,0.000000,746.641892,-4657.360902,2875.443038,2112.000000,1960.449664
-96.6506969883,49.0082777219,0.671010,1.080265,372.821918,162.666667,3653.973333,1357.860000,5832.520000,2893.766667,0.000000,755.408163,-4720.586466,2880.458333,2114.000000,1957.918919
-96.5589762896,49.0082777219,0.813976,1.148218,379.162162,163.000000,3444.513333,1321.925676,5651.966667,2763.248322,0.000000,765.315436,-4743.601504,2879.012987,2114.000000,1944.806667
-96.5131159403,49.0082777219,1.010249,1.407136,359.453333,162.000000,3891.463576,1269.106667,6128.867550,2958.926667,0.000000,703.311258,-4676.064286,2876.824324,2112.000000,1956.615894
-96.467255591,49.0082777219,1.128263,1.549184,351.180000,161.500000,4209.794702,1250.092715,6442.741722,3107.668874,0.000000,668.205298,-4567.381944,2870.653333,2112.000000,1880.317881
-96.4213952416,49.0082777219,1.074939,1.546763,344.945946,161.666667,4342.253333,1202.313333,6583.500000,3157.193333,0.000000,647.420000,-4316.135714,2868.500000,2112.000000,1790.106667
-96.329674543,49.0082777219,0.917839,1.320880,384.496644,161.750000,3881.423841,1279.688742,5950.602649,2988.380000,0.000000,731.410596,-4043.711111,2865.903614,4160.000000,1801.331126
-96.2838141936,49.0082777219,0.886641,1.175908,402.533333,161.857143,3643.611842,1361.230263,5621.092105,2905.264901,0.000000,776.276316,-4084.796992,2865.716049,4160.000000,1787.565789
-96.2379538443,49.0082777219,0.751116,1.062668,418.815068,161.857143,3227.780000,1386.380000,5173.120805,2708.046980,0.000000,823.600000,-4094.320611,2864.730769,4160.000000,1775.563758
-96.192093495,49.0082777219,0.712891,1.031549,421.540541,161.250000,2813.826667,1365.657718,4826.040268,2467.342282,0.000000,844.473333,-3803.844961,2859.862500,3136.000000,1715.134228
-96.1462331456,49.0082777219,0.738026,1.066643,393.526667,161.666667,2890.125828,1245.240000,5071.900000,2426.695364,0.000000,788.576159,-4497.768657,2863.480519,3136.000000,1745.205298
-96.054512447,49.0082777219,0.906151,1.259455,329.852349,163.000000,3801.033333,1151.624161,6193.653333,2795.046667,0.000000,640.107383,-4768.530769,2862.763889,4160.000000,1712.726667
-96.0086520976,49.0082777219,1.078559,1.401569,356.838926,164.000000,3911.480000,1427.040268,6154.400000,2935.872483,0.000000,682.260000,-4759.841270,2866.078125,4160.000000,1719.986486
-95.9627917483,49.0082777219,1.231747,1.599901,366.342282,164.600000,3997.373333,1475.337748,6219.423841,2995.780000,0.000000,688.112583,-4683.420635,2890.852941,3136.000000,2083.595890
-95.916931399,49.0082777219,1.124474,1.538772,334.805369,163.400000,4290.649007,1267.651316,6647.000000,3059.322368,0.000000,614.769737,-4282.877698,2902.972973,3136.000000,2277.048276
-95.779350351,49.0082777219,1.024488,1.445320,308.479452,163.000000,4692.913333,974.905405,7087.657718,3214.713333,0.000000,548.608108,-4443.875000,2937.228916,2112.000000,2937.352113
-95.5500486043,49.0082777219,1.124752,1.420919,271.651007,167.894737,4858.580000,947.469799,7303.020134,3293.281879,0.800000,506.433333,-1054.148438,2807.125000,2158.333333,2058.674419
-95.366607207,49.0082777219,0.754159,1.040011,293.789116,165.538462,3787.486667,939.673333,6448.606667,2655.800000,0.000000,561.233333,4960.893939,2755.750000,3605.409091,2805.934426
-95.3207468577,49.0082777219,0.562147,0.830952,292.906475,165.480000,2883.707143,933.592857,5063.942857,2206.171429,1.250000,589.700000,1585.532258,2794.187500,4189.714286,2327.625000
-94.5869812684,49.0082777219,0.468637,0.545054,224.242105,166.500000,2367.112245,432.295918,4158.561224,1670.397959,1.400000,359.948980,-1627.451220,2847.790323,8318.617021,2126.620690
-94.3118191724,49.0082777219,1.051683,1.428665,205.400000,164.400000,5017.644295,621.355705,7856.382550,3117.583893,0.000000,344.268456,4358.016129,2824.318841,5330.857143,1779.945946
-94.0825174258,49.0082777219,0.813745,1.237120,205.797297,163.928571,4428.780000,627.939597,7736.860000,2700.547297,0.000000,347.591837,5463.827068,2762.773333,2700.000000,2614.321429
-94.0366570764,49.0082777219,0.748611,1.264071,225.080537,163.714286,4381.860000,641.395973,7621.086667,2693.060403,0.000000,368.385135,1538.514925,2799.650000,3231.272727,2832.371429
-93.9907967271,49.0082777219,0.724346,1.247812,253.986395,163.818182,4529.479730,691.108844,7537.785235,2826.416107,0.000000,397.342282,-827.417910,2815.662651,3689.538462,2728.678571
-93.9449363778,49.0082777219,0.733554,1.183154,267.899329,164.333333,4548.640000,672.416107,7484.973510,2837.735099,0.000000,400.693333,-1786.529851,2842.337662,4015.428571,2664.520833
-93.8532156791,49.0082777219,0.539731,0.964503,235.379310,164.666667,4152.953020,544.181208,7649.567568,2492.686667,0.000000,340.891156,2526.236641,2780.571429,4417.250000,3355.871429
-93.8073553298,49.0082777219,0.519682,0.944904,211.965753,164.666667,3928.295302,483.513514,7718.324324,2321.006667,0.000000,304.707483,3720.296875,2768.607143,4643.058824,3511.659259
-93.7614949805,49.0082777219,0.524615,0.993253,186.548611,164.666667,3624.500000,391.385135,7774.150685,2072.194631,0.000000,257.716216,5042.612403,2760.018182,5607.058824,3704.038462
-93.7156346311,49.0082777219,0.549666,0.957532,184.282759,164.666667,3708.872483,418.385135,7779.802721,2119.426667,0.000000,263.405405,4387.526718,2761.446429,5663.200000,3601.091603
-93.6697742818,49.0082777219,0.507373,0.929039,188.891892,163.333333,3789.513333,445.746667,7778.261745,2168.125828,0.000000,271.355705,4370.576642,2764.696429,5278.545455,3510.737589
-93.6239139325,49.0082777219,0.593361,1.013789,194.583333,163.333333,3858.453333,466.221477,7764.753333,2209.013333,0.000000,276.189189,4646.561151,2770.232143,5185.500000,3288.027972
-93.5780535831,49.0082777219,0.610141,1.050762,218.958904,163.600000,3687.192053,474.446667,7522.119205,2133.099338,0.000000,295.812081,3536.800000,2783.552239,5390.666667,2813.587413
-93.4863328845,49.0082777219,0.584118,0.968096,240.912752,163.100000,4099.926667,557.348993,7456.526667,2467.193333,0.000000,337.587838,1667.090226,2792.890411,4730.000000,2290.255319
-93.4404725351,49.0082777219,0.638969,0.965032,231.736486,162.875000,4000.573333,515.563758,7235.644295,2387.766667,0.000000,313.251701,3879.519380,2783.514706,4632.923077,2163.858156
-93.3946121858,49.0082777219,0.639735,0.915141,230.614865,163.100000,3750.480000,481.236486,7106.731544,2213.060000,0.000000,302.966443,4918.367188,2759.875000,4719.636364,2028.034722
-93.3487518365,49.0082777219,0.609206,0.862445,213.689189,163.400000,3635.440000,441.821918,7219.899329,2111.533333,0.000000,283.173333,6095.866142,2738.171875,4673.750000,2456.286713
-93.3028914871,49.0082777219,0.605447,0.889891,212.838926,163.500000,4051.526667,499.424658,7671.173333,2372.020000,0.000000,301.898649,4419.809160,2757.041667,4776.200000,2526.098592
-93.2570311378,49.0082777219,0.590289,0.873524,205.398649,163.307692,4122.100000,506.590604,7786.820000,2413.693333,0.000000,298.182432,2504.485294,2764.065789,4546.000000,2588.380282
-93.2111707885,49.0082777219,0.677189,0.915646,206.157534,162.428571,4129.206667,529.476190,7768.000000,2440.660000,0.000000,308.241611,-95.177305,2807.971831,4533.454545,2538.929577
-93.1653104392,49.0082777219,0.624215,0.853558,184.569444,162.857143,3937.213333,483.965753,7834.113333,2289.346667,0.000000,283.100671,2921.553030,2753.073529,4161.333333,3084.890511
-93.1194500898,49.0082777219,0.710740,0.981037,172.524138,163.333333,3829.463087,457.544218,7906.193333,2198.333333,0.000000,265.577181,5306.503759,2739.683333,4720.363636,3572.586466
-93.0735897405,49.0082777219,0.674918,0.989395,146.618056,162.833333,3754.940000,405.114094,8063.158940,2109.317881,0.000000,232.842466,8546.394161,2683.369565,4844.000000,4363.296000
-100.778128428,48.9453959396,0.982213,1.276529,602.298013,162.900000,2367.605263,2579.708609,3821.253333,2582.506579,0.800000,1160.540000,7140.528986,2801.000000,2158.666667,2344.523179
-100.6864077294,48.9453959396,1.168864,1.444701,560.892617,163.111111,2640.920000,2248.040000,4252.395973,2638.893333,0.000000,1072.460000,10608.588652,2736.254237,2114.000000,2208.791946
-100.502966332,48.9453959396,1.236787,1.606325,293.308725,163.500000,4162.946667,1048.605263,6790.578947,2884.651316,0.000000,556.313333,12286.648276,2681.500000,3136.000000,2212.519737
-99.3564575988,48.9453959396,0.576324,0.953009,543.141892,163.444444,2633.893333,2441.261745,4251.446667,2628.580000,0.600000,1059.724832,-610.959350,2877.795181,2726.714286,2783.284615
-98.6226920095,48.9453959396,0.486909,0.874281,554.946667,166.333333,2268.296053,2822.225166,3872.381579,2346.470199,0.666667,1040.796053,-4578.351145,2947.202703,3154.750000,2810.537931
-98.3933902628,48.9453959396,0.844741,1.214030,594.178808,162.000000,2392.677632,3054.861842,3904.177632,2493.315436,0.000000,1097.060403,-4566.442029,2939.078947,3477.333333,2971.414474
-98.3475299135,48.9453959396,1.023552,1.428994,580.838926,165.600000,2529.317881,2985.308725,4083.350993,2572.266667,0.500000,1086.304054,-4558.948148,2945.904110,3147.125000,3024.144828
-98.2558092148,48.9453959396,1.073002,1.541874,515.701987,163.700000,3175.131579,2649.592105,4825.476821,2885.456954,0.500000,984.841060,-4553.933333,2948.202532,3040.222222,3020.167832
-98.2099488655,48.9453959396,1.151230,1.630354,471.912752,162.750000,3652.013245,2339.986755,5375.740000,3080.867550,0.500000,897.300000,-4588.068702,2933.666667,2899.750000,2693.856164
